# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2788,0.1624,997.746,0.298,25.293
2.3,0.03,0.0571,0.2753,0.1642,1008.932,0.301,24.981
4.6,0.07,0.1115,0.2715,0.1658,1018.626,0.304,24.630
6.9,0.10,0.1633,0.2671,0.1671,1026.829,0.306,24.234
9.2,0.14,0.2125,0.2623,0.1681,1032.794,0.308,23.794
11.5,0.17,0.2594,0.2568,0.1686,1035.777,0.309,23.300
13.8,0.20,0.3039,0.2508,0.1686,1035.777,0.309,22.753
16.1,0.24,0.3463,0.2441,0.1680,1032.794,0.308,22.148
18.4,0.27,0.3865,0.2368,0.1669,1025.337,0.306,21.480
20.8,0.31,0.4248,0.2288,0.1650,1014.152,0.303,20.755
23.1,0.34,0.4611,0.2202,0.1626,999.238,0.298,19.973
25.4,0.37,0.4955,0.2110,0.1595,979.850,0.292,19.141
27.7,0.41,0.5279,0.2013,0.1558,957.479,0.286,18.264
30.0,0.44,0.5583,0.1911,0.1515,931.379,0.278,17.339
32.3,0.48,0.5865,0.1805,0.1467,901.551,0.269,16.378
34.6,0.51,0.6125,0.1695,0.1413,868.740,0.259,15.378
36.9,0.54,0.6360,0.1581,0.1354,832.201,0.248,14.341
39.2,0.58,0.6566,0.1463,0.1290,792.679,0.236,13.273
41.5,0.61,0.6741,0.1342,0.1220,749.428,0.224,12.170
43.8,0.65,0.6878,0.1217,0.1145,703.195,0.210,11.045
46.1,0.68,0.6970,0.1090,0.1065,654.724,0.195,9.888
48.4,0.71,0.7006,0.0960,0.0980,602.525,0.180,8.714
50.7,0.75,0.6968,0.0829,0.0891,547.344,0.163,7.517
53.0,0.78,0.6832,0.0695,0.0797,489.925,0.146,6.308
55.3,0.82,0.6558,0.0561,0.0699,429.523,0.128,5.089
57.7,0.85,0.6076,0.0426,0.0597,366.884,0.109,3.866
60.0,0.89,0.5254,0.0292,0.0492,302.008,0.090,2.647
62.3,0.92,0.3804,0.0159,0.0384,236.387,0.070,1.441
64.6,0.95,0.0858,0.0024,0.0271,167.037,0.050,0.222
