# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2750,0.1600,527.210,0.194,16.467
1.8,0.03,0.0555,0.2715,0.1616,532.430,0.196,16.263
3.6,0.07,0.1085,0.2677,0.1631,537.650,0.197,16.031
5.5,0.10,0.1589,0.2634,0.1643,541.378,0.199,15.773
7.3,0.13,0.2070,0.2587,0.1651,544.361,0.200,15.493
9.1,0.17,0.2528,0.2534,0.1656,545.852,0.200,15.177
10.9,0.20,0.2964,0.2476,0.1656,545.852,0.200,14.830
12.7,0.23,0.3379,0.2412,0.1651,544.361,0.200,14.448
14.5,0.26,0.3773,0.2342,0.1641,540.632,0.199,14.030
16.4,0.30,0.4148,0.2266,0.1625,535.413,0.197,13.576
18.2,0.33,0.4504,0.2185,0.1603,527.956,0.194,13.087
20.0,0.36,0.4841,0.2098,0.1575,519.007,0.191,12.566
21.8,0.40,0.5159,0.2007,0.1542,508.567,0.187,12.019
23.6,0.43,0.5457,0.1911,0.1504,495.890,0.182,11.445
25.5,0.46,0.5735,0.1811,0.1461,481.722,0.177,10.849
27.3,0.50,0.5990,0.1708,0.1413,465.317,0.171,10.226
29.1,0.53,0.6222,0.1600,0.1360,448.166,0.165,9.581
30.9,0.56,0.6427,0.1489,0.1302,428.777,0.158,8.919
32.7,0.59,0.6602,0.1375,0.1239,408.644,0.150,8.238
34.5,0.63,0.6744,0.1258,0.1171,386.273,0.142,7.535
36.4,0.66,0.6844,0.1139,0.1099,362.410,0.133,6.819
38.2,0.69,0.6895,0.1016,0.1023,337.056,0.124,6.090
40.0,0.73,0.6885,0.0892,0.0942,310.211,0.114,5.342
41.8,0.76,0.6795,0.0766,0.0857,282.620,0.104,4.591
43.6,0.79,0.6599,0.0639,0.0768,252.792,0.093,3.825
45.5,0.83,0.6252,0.0511,0.0675,222.219,0.082,3.060
47.3,0.86,0.5683,0.0383,0.0579,190.899,0.070,2.295
49.1,0.89,0.4754,0.0256,0.0481,158.088,0.058,1.535
50.9,0.93,0.3172,0.0130,0.0379,125.278,0.046,0.778
52.7,0.96,0.0031,0.0001,0.0272,89.484,0.033,0.004
