# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2649,0.1883,0.000,0.001,0.093
0.1,0.03,0.0466,0.2612,0.1893,0.000,0.001,0.093
0.3,0.07,0.0913,0.2570,0.1901,0.000,0.001,0.089
0.4,0.10,0.1341,0.2525,0.1906,0.000,0.001,0.089
0.6,0.14,0.1751,0.2474,0.1908,0.000,0.001,0.089
0.7,0.17,0.2143,0.2419,0.1905,0.000,0.001,0.085
0.9,0.20,0.2516,0.2358,0.1898,0.000,0.001,0.085
1.0,0.24,0.2872,0.2292,0.1885,0.000,0.001,0.080
1.1,0.27,0.3208,0.2219,0.1868,0.000,0.001,0.080
1.3,0.30,0.3525,0.2142,0.1845,0.000,0.001,0.076
1.4,0.34,0.3822,0.2058,0.1818,0.000,0.001,0.071
1.6,0.37,0.4096,0.1970,0.1786,0.000,0.001,0.071
1.7,0.41,0.4347,0.1877,0.1749,0.000,0.001,0.067
1.9,0.44,0.4570,0.1780,0.1709,0.000,0.001,0.062
2.0,0.47,0.4764,0.1679,0.1665,0.000,0.001,0.058
2.1,0.51,0.4924,0.1573,0.1617,0.000,0.001,0.058
2.3,0.54,0.5047,0.1464,0.1566,0.000,0.001,0.053
2.4,0.57,0.5126,0.1351,0.1512,0.000,0.001,0.049
2.6,0.61,0.5155,0.1234,0.1454,0.000,0.001,0.044
2.7,0.64,0.5127,0.1114,0.1394,0.000,0.001,0.040
2.9,0.68,0.5031,0.0991,0.1330,0.000,0.001,0.036
3.0,0.71,0.4856,0.0866,0.1264,0.000,0.001,0.031
3.1,0.74,0.4585,0.0738,0.1195,0.000,0.001,0.027
3.3,0.78,0.4202,0.0608,0.1123,0.000,0.001,0.022
3.4,0.81,0.3680,0.0477,0.1049,0.000,0.001,0.018
3.6,0.84,0.2988,0.0345,0.0973,0.000,0.001,0.013
3.7,0.88,0.2085,0.0213,0.0895,0.000,0.001,0.009
3.9,0.91,0.0911,0.0081,0.0816,0.000,0.001,0.004
4.0,0.95,-0.0644,-0.0050,0.0734,0.000,0.001,0.000
