# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1038,0.0362,476.502,0.350,24.874
1.2,0.02,0.0619,0.1020,0.0365,480.976,0.353,24.443
2.4,0.04,0.1207,0.1001,0.0367,483.959,0.356,23.980
3.7,0.07,0.1763,0.0980,0.0369,486.942,0.358,23.491
4.9,0.09,0.2289,0.0959,0.0371,488.433,0.359,22.966
6.1,0.11,0.2786,0.0935,0.0372,489.925,0.360,22.406
7.3,0.13,0.3253,0.0911,0.0372,489.925,0.360,21.814
8.5,0.15,0.3693,0.0884,0.0371,489.179,0.359,21.187
9.7,0.18,0.4106,0.0857,0.0369,486.942,0.358,20.524
11.0,0.20,0.4492,0.0827,0.0367,483.959,0.355,19.821
12.2,0.22,0.4852,0.0797,0.0363,478.739,0.352,19.083
13.4,0.24,0.5187,0.0764,0.0359,472.774,0.347,18.304
14.6,0.27,0.5496,0.0730,0.0353,465.317,0.342,17.495
15.8,0.29,0.5779,0.0695,0.0346,456.368,0.335,16.645
17.1,0.31,0.6036,0.0658,0.0338,445.183,0.327,15.756
18.3,0.33,0.6265,0.0619,0.0328,432.506,0.318,14.835
19.5,0.35,0.6467,0.0579,0.0317,418.338,0.307,13.878
20.7,0.38,0.6637,0.0538,0.0305,402.678,0.296,12.895
21.9,0.40,0.6774,0.0496,0.0292,384.781,0.283,11.886
23.1,0.42,0.6872,0.0453,0.0277,365.393,0.269,10.854
24.4,0.44,0.6927,0.0409,0.0262,344.513,0.253,9.804
25.6,0.46,0.6929,0.0365,0.0245,322.142,0.237,8.736
26.8,0.49,0.6868,0.0319,0.0226,298.280,0.219,7.651
28.0,0.51,0.6724,0.0274,0.0207,272.926,0.201,6.557
29.2,0.53,0.6472,0.0228,0.0187,246.081,0.181,5.454
30.5,0.55,0.6069,0.0181,0.0165,218.490,0.160,4.346
31.7,0.58,0.5442,0.0135,0.0143,188.662,0.139,3.243
32.9,0.60,0.4460,0.0090,0.0120,158.088,0.116,2.144
34.1,0.62,0.2854,0.0044,0.0096,126.769,0.093,1.059
35.3,0.64,-0.0055,-0.0001,0.0071,93.958,0.069,-0.013
