# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1019,0.0362,158.088,0.168,11.699
0.8,0.02,0.0608,0.1001,0.0365,159.580,0.169,11.494
1.7,0.04,0.1184,0.0982,0.0367,160.325,0.170,11.272
2.5,0.07,0.1730,0.0961,0.0369,161.817,0.171,11.040
3.4,0.09,0.2246,0.0940,0.0371,161.817,0.172,10.791
4.2,0.11,0.2733,0.0917,0.0371,162.563,0.172,10.524
5.1,0.13,0.3191,0.0892,0.0372,162.563,0.173,10.244
5.9,0.16,0.3622,0.0866,0.0371,162.563,0.172,9.946
6.8,0.18,0.4025,0.0839,0.0369,161.817,0.172,9.635
7.6,0.20,0.4401,0.0810,0.0367,160.325,0.170,9.301
8.4,0.22,0.4752,0.0780,0.0364,158.834,0.169,8.954
9.3,0.24,0.5075,0.0748,0.0359,157.343,0.167,8.590
10.1,0.27,0.5373,0.0715,0.0354,154.360,0.164,8.203
11.0,0.29,0.5644,0.0680,0.0347,151.377,0.161,7.802
11.8,0.31,0.5888,0.0643,0.0339,148.394,0.157,7.384
12.7,0.33,0.6103,0.0605,0.0330,143.920,0.153,6.953
13.5,0.35,0.6287,0.0566,0.0319,139.446,0.148,6.503
14.3,0.38,0.6439,0.0526,0.0308,134.226,0.143,6.041
15.2,0.40,0.6555,0.0485,0.0295,129.006,0.137,5.565
16.0,0.42,0.6631,0.0443,0.0281,123.040,0.130,5.080
16.9,0.44,0.6659,0.0400,0.0266,116.329,0.123,4.586
17.7,0.47,0.6632,0.0356,0.0250,108.872,0.116,4.083
18.6,0.49,0.6537,0.0312,0.0232,101.415,0.108,3.576
19.4,0.51,0.6356,0.0267,0.0214,93.212,0.099,3.065
20.3,0.53,0.6064,0.0222,0.0194,85.010,0.090,2.544
21.1,0.55,0.5619,0.0176,0.0174,76.061,0.081,2.024
21.9,0.58,0.4957,0.0131,0.0153,66.367,0.071,1.508
22.8,0.60,0.3965,0.0086,0.0130,56.673,0.061,0.992
23.6,0.62,0.2428,0.0042,0.0108,46.979,0.050,0.485
24.5,0.64,-0.0137,-0.0002,0.0084,36.539,0.039,-0.022
