# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0996,0.0469,0.000,0.003,0.142
0.1,0.02,0.0467,0.0977,0.0470,0.000,0.003,0.138
0.2,0.04,0.0913,0.0958,0.0472,0.000,0.003,0.138
0.3,0.07,0.1338,0.0937,0.0472,0.000,0.003,0.133
0.4,0.09,0.1741,0.0915,0.0472,0.000,0.003,0.129
0.5,0.11,0.2123,0.0892,0.0472,0.000,0.003,0.125
0.6,0.13,0.2483,0.0867,0.0471,0.000,0.003,0.125
0.7,0.16,0.2820,0.0841,0.0469,0.000,0.003,0.120
0.8,0.18,0.3134,0.0813,0.0466,0.000,0.003,0.116
0.9,0.20,0.3424,0.0784,0.0463,0.000,0.003,0.111
1.0,0.22,0.3689,0.0753,0.0459,0.000,0.003,0.107
1.0,0.25,0.3929,0.0721,0.0454,0.000,0.003,0.102
1.1,0.27,0.4141,0.0687,0.0447,0.000,0.003,0.098
1.2,0.29,0.4324,0.0652,0.0440,0.000,0.002,0.093
1.3,0.31,0.4475,0.0615,0.0432,0.000,0.002,0.089
1.4,0.34,0.4593,0.0577,0.0423,0.000,0.002,0.080
1.5,0.36,0.4673,0.0537,0.0413,0.000,0.002,0.076
1.6,0.38,0.4711,0.0496,0.0402,0.000,0.002,0.071
1.7,0.40,0.4705,0.0455,0.0391,0.000,0.002,0.062
1.8,0.43,0.4647,0.0412,0.0378,0.000,0.002,0.058
1.9,0.45,0.4531,0.0368,0.0365,0.000,0.002,0.053
2.0,0.47,0.4350,0.0324,0.0351,0.000,0.002,0.044
2.1,0.49,0.4094,0.0278,0.0336,0.000,0.002,0.040
2.2,0.52,0.3752,0.0233,0.0321,0.000,0.002,0.031
2.3,0.54,0.3307,0.0187,0.0304,0.000,0.002,0.027
2.4,0.56,0.2744,0.0140,0.0288,0.000,0.002,0.018
2.5,0.58,0.2038,0.0094,0.0270,0.000,0.002,0.013
2.6,0.61,0.1162,0.0048,0.0252,0.000,0.001,0.009
