# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1016,0.0430,11.185,0.053,2.211
0.4,0.03,0.0695,0.1006,0.0438,11.185,0.054,2.193
0.7,0.06,0.1350,0.0996,0.0447,11.185,0.055,2.171
1.1,0.09,0.1964,0.0984,0.0455,11.931,0.056,2.144
1.4,0.12,0.2539,0.0971,0.0463,11.931,0.057,2.113
1.8,0.15,0.3074,0.0956,0.0471,11.931,0.058,2.082
2.2,0.18,0.3571,0.0940,0.0478,12.677,0.059,2.046
2.5,0.21,0.4031,0.0921,0.0484,12.677,0.060,2.006
2.9,0.24,0.4455,0.0901,0.0490,12.677,0.060,1.962
3.2,0.27,0.4845,0.0878,0.0494,12.677,0.061,1.913
3.6,0.30,0.5203,0.0853,0.0496,12.677,0.061,1.859
3.9,0.33,0.5530,0.0825,0.0497,12.677,0.061,1.797
4.3,0.36,0.5827,0.0795,0.0496,12.677,0.061,1.730
4.7,0.39,0.6095,0.0762,0.0492,12.677,0.061,1.659
5.0,0.42,0.6335,0.0726,0.0485,12.677,0.060,1.579
5.4,0.45,0.6547,0.0687,0.0476,11.931,0.059,1.495
5.7,0.48,0.6727,0.0645,0.0464,11.931,0.057,1.406
6.1,0.51,0.6875,0.0600,0.0449,11.931,0.055,1.308
6.5,0.54,0.6986,0.0553,0.0432,11.185,0.053,1.205
6.8,0.57,0.7054,0.0504,0.0411,10.440,0.051,1.099
7.2,0.61,0.7072,0.0454,0.0388,9.694,0.048,0.988
7.5,0.64,0.7027,0.0401,0.0363,9.694,0.045,0.876
7.9,0.67,0.6904,0.0348,0.0336,8.948,0.041,0.756
8.3,0.70,0.6680,0.0294,0.0306,8.203,0.038,0.641
8.6,0.73,0.6319,0.0240,0.0275,7.457,0.034,0.520
9.0,0.76,0.5766,0.0185,0.0243,5.966,0.030,0.405
9.3,0.79,0.4926,0.0131,0.0209,5.220,0.026,0.285
9.7,0.82,0.3629,0.0077,0.0174,4.474,0.021,0.169
10.0,0.85,0.1529,0.0025,0.0139,3.728,0.017,0.053
