# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1051,0.0395,1698.704,1.475,69.232
1.9,0.03,0.0771,0.1043,0.0405,1738.972,1.510,68.725
3.9,0.06,0.1493,0.1034,0.0414,1780.731,1.546,68.156
5.9,0.09,0.2167,0.1024,0.0424,1822.490,1.582,67.506
7.8,0.12,0.2793,0.1013,0.0434,1864.250,1.618,66.763
9.7,0.15,0.3374,0.1000,0.0443,1904.517,1.654,65.918
11.7,0.18,0.3910,0.0986,0.0452,1943.294,1.687,64.957
13.6,0.21,0.4404,0.0969,0.0461,1979.087,1.718,63.859
15.6,0.24,0.4858,0.0950,0.0468,2010.407,1.745,62.618
17.6,0.27,0.5276,0.0929,0.0474,2036.506,1.768,61.216
19.5,0.30,0.5659,0.0905,0.0478,2055.149,1.784,59.642
21.4,0.33,0.6010,0.0878,0.0481,2065.589,1.793,57.880
23.4,0.36,0.6333,0.0849,0.0481,2066.334,1.794,55.923
25.3,0.39,0.6628,0.0816,0.0479,2055.895,1.785,53.761
27.3,0.42,0.6898,0.0780,0.0473,2033.524,1.766,51.390
29.2,0.45,0.7143,0.0741,0.0465,1998.476,1.735,48.806
31.2,0.48,0.7365,0.0698,0.0454,1949.259,1.692,46.017
33.1,0.51,0.7562,0.0653,0.0439,1885.875,1.637,43.032
35.1,0.54,0.7735,0.0605,0.0421,1808.322,1.570,39.852
37.0,0.57,0.7879,0.0554,0.0400,1716.601,1.490,36.515
39.0,0.60,0.7993,0.0501,0.0375,1612.203,1.400,33.046
40.9,0.63,0.8068,0.0447,0.0348,1495.874,1.298,29.469
42.9,0.66,0.8096,0.0392,0.0318,1367.614,1.187,25.813
44.8,0.69,0.8062,0.0335,0.0286,1228.913,1.067,22.099
46.8,0.72,0.7942,0.0278,0.0252,1081.265,0.939,18.349
48.7,0.75,0.7691,0.0221,0.0215,923.922,0.802,14.586
50.7,0.78,0.7227,0.0164,0.0177,759.868,0.660,10.836
52.6,0.81,0.6363,0.0108,0.0137,589.849,0.512,7.126
54.6,0.84,0.4597,0.0053,0.0097,414.609,0.360,3.492
56.5,0.87,-0.0091,-0.0001,0.0055,237.133,0.206,-0.040
