# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1310,0.0816,0.746,0.005,0.187
0.2,0.04,0.0623,0.1305,0.0830,0.746,0.005,0.187
0.3,0.08,0.1217,0.1299,0.0845,0.746,0.005,0.182
0.5,0.12,0.1783,0.1292,0.0861,0.746,0.005,0.182
0.7,0.16,0.2317,0.1284,0.0878,0.746,0.005,0.182
0.8,0.20,0.2819,0.1274,0.0895,0.746,0.005,0.182
1.0,0.24,0.3289,0.1263,0.0913,0.746,0.005,0.178
1.2,0.28,0.3727,0.1250,0.0930,0.746,0.005,0.178
1.3,0.32,0.4133,0.1234,0.0946,0.746,0.005,0.173
1.5,0.36,0.4508,0.1215,0.0961,0.746,0.006,0.173
1.7,0.40,0.4854,0.1193,0.0974,0.746,0.006,0.169
1.8,0.44,0.5172,0.1167,0.0983,0.746,0.006,0.165
2.0,0.48,0.5463,0.1137,0.0990,0.746,0.006,0.160
2.2,0.52,0.5728,0.1102,0.0991,0.746,0.006,0.156
2.3,0.55,0.5968,0.1063,0.0987,0.746,0.006,0.151
2.5,0.59,0.6184,0.1018,0.0978,0.746,0.006,0.142
2.7,0.63,0.6374,0.0967,0.0962,0.746,0.006,0.138
2.9,0.67,0.6536,0.0911,0.0939,0.746,0.005,0.129
3.0,0.71,0.6667,0.0850,0.0909,0.746,0.005,0.120
3.2,0.75,0.6760,0.0784,0.0873,0.746,0.005,0.111
3.4,0.79,0.6809,0.0714,0.0831,0.746,0.005,0.102
3.5,0.83,0.6800,0.0641,0.0785,0.746,0.005,0.089
3.7,0.87,0.6721,0.0566,0.0733,0.746,0.004,0.080
3.9,0.91,0.6550,0.0488,0.0678,0.746,0.004,0.071
4.0,0.95,0.6260,0.0408,0.0620,0.000,0.004,0.058
4.2,0.99,0.5808,0.0328,0.0559,0.000,0.003,0.044
4.4,1.03,0.5131,0.0247,0.0495,0.000,0.003,0.036
4.5,1.07,0.4124,0.0166,0.0429,0.000,0.002,0.022
4.7,1.11,0.2605,0.0085,0.0362,0.000,0.002,0.013
4.9,1.15,0.0228,0.0006,0.0294,0.000,0.002,0.000
