# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1338,0.0672,1107.364,0.755,37.165
2.4,0.04,0.0784,0.1334,0.0688,1132.718,0.772,37.071
4.8,0.08,0.1527,0.1331,0.0705,1160.309,0.791,36.969
7.2,0.12,0.2224,0.1326,0.0723,1190.883,0.812,36.845
9.6,0.16,0.2875,0.1321,0.0743,1222.948,0.834,36.698
12.0,0.20,0.3479,0.1314,0.0764,1257.250,0.858,36.520
14.4,0.24,0.4035,0.1306,0.0785,1293.044,0.882,36.293
16.8,0.28,0.4544,0.1296,0.0807,1328.837,0.906,36.013
19.2,0.32,0.5009,0.1283,0.0828,1363.885,0.931,35.652
21.6,0.36,0.5432,0.1267,0.0849,1397.442,0.953,35.208
24.0,0.40,0.5816,0.1247,0.0867,1427.270,0.974,34.656
26.4,0.44,0.6165,0.1223,0.0882,1452.623,0.991,33.980
28.7,0.49,0.6482,0.1194,0.0893,1471.266,1.004,33.170
31.1,0.53,0.6770,0.1159,0.0900,1481.706,1.011,32.201
33.5,0.57,0.7033,0.1118,0.0900,1481.706,1.011,31.071
35.9,0.61,0.7273,0.1071,0.0893,1471.266,1.003,29.767
38.3,0.65,0.7492,0.1018,0.0879,1447.403,0.987,28.291
40.7,0.69,0.7692,0.0959,0.0856,1410.118,0.962,26.632
43.1,0.73,0.7871,0.0893,0.0825,1358.665,0.927,24.803
45.5,0.77,0.8029,0.0822,0.0786,1294.535,0.883,22.828
47.9,0.81,0.8162,0.0746,0.0739,1216.982,0.830,20.733
50.3,0.85,0.8265,0.0668,0.0686,1128.990,0.770,18.549
52.7,0.89,0.8328,0.0586,0.0626,1030.557,0.703,16.289
55.1,0.93,0.8339,0.0503,0.0561,923.922,0.630,13.976
57.5,0.97,0.8276,0.0419,0.0491,808.339,0.551,11.632
59.9,1.01,0.8098,0.0333,0.0416,685.298,0.468,9.266
62.3,1.05,0.7725,0.0248,0.0338,556.292,0.380,6.899
64.7,1.09,0.6973,0.0164,0.0256,422.066,0.288,4.551
67.1,1.13,0.5291,0.0081,0.0173,284.857,0.194,2.246
69.5,1.17,0.0001,0.0000,0.0088,144.666,0.099,0.000
