# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1291,0.0580,3221.423,1.465,80.691
2.6,0.03,0.0639,0.1281,0.0588,3268.403,1.486,80.104
5.2,0.06,0.1249,0.1270,0.0596,3313.890,1.507,79.423
7.8,0.09,0.1831,0.1258,0.0604,3357.887,1.527,78.645
10.4,0.12,0.2385,0.1244,0.0611,3398.154,1.545,77.750
13.0,0.15,0.2911,0.1227,0.0618,3433.948,1.562,76.718
15.6,0.18,0.3409,0.1208,0.0623,3463.776,1.575,75.540
18.2,0.21,0.3882,0.1187,0.0627,3486.147,1.585,74.196
20.8,0.23,0.4328,0.1163,0.0630,3500.315,1.592,72.675
23.5,0.26,0.4750,0.1135,0.0630,3503.298,1.593,70.962
26.1,0.29,0.5147,0.1104,0.0629,3495.841,1.590,69.045
28.7,0.32,0.5520,0.1070,0.0625,3474.216,1.580,66.915
31.3,0.35,0.5870,0.1033,0.0619,3439.168,1.564,64.566
33.9,0.38,0.6196,0.0992,0.0610,3388.460,1.541,61.990
36.5,0.41,0.6500,0.0947,0.0598,3321.347,1.510,59.188
39.1,0.44,0.6781,0.0898,0.0583,3237.829,1.472,56.168
41.7,0.47,0.7038,0.0847,0.0564,3135.668,1.426,52.929
44.3,0.50,0.7271,0.0791,0.0542,3014.119,1.371,49.473
46.9,0.53,0.7477,0.0733,0.0517,2874.673,1.307,45.826
49.5,0.56,0.7652,0.0672,0.0489,2718.822,1.236,42.018
52.1,0.59,0.7788,0.0609,0.0458,2547.311,1.158,38.072
54.7,0.62,0.7878,0.0544,0.0425,2362.377,1.074,34.011
57.3,0.64,0.7911,0.0478,0.0389,2163.275,0.984,29.856
59.9,0.67,0.7865,0.0410,0.0351,1952.242,0.888,25.626
62.5,0.70,0.7706,0.0341,0.0312,1732.261,0.788,21.343
65.1,0.73,0.7377,0.0272,0.0271,1504.077,0.684,17.028
67.7,0.76,0.6775,0.0203,0.0229,1270.673,0.578,12.704
70.4,0.79,0.5708,0.0134,0.0186,1035.031,0.471,8.398
73.0,0.82,0.3773,0.0066,0.0144,801.627,0.364,4.146
75.6,0.85,-0.0041,0.0000,0.0103,571.952,0.260,-0.031
