# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1255,0.0504,1240.099,0.740,45.532
2.0,0.03,0.0710,0.1243,0.0515,1265.453,0.755,45.109
4.0,0.06,0.1378,0.1230,0.0525,1290.061,0.770,44.633
6.0,0.09,0.2004,0.1215,0.0535,1314.669,0.785,44.095
8.0,0.12,0.2589,0.1199,0.0544,1337.786,0.798,43.495
10.0,0.15,0.3136,0.1180,0.0553,1359.411,0.811,42.819
11.9,0.18,0.3645,0.1159,0.0561,1378.053,0.823,42.058
13.9,0.21,0.4119,0.1136,0.0567,1394.459,0.832,41.213
15.9,0.24,0.4559,0.1110,0.0572,1407.136,0.840,40.274
17.9,0.26,0.4968,0.1081,0.0576,1415.338,0.845,39.233
19.9,0.29,0.5348,0.1050,0.0577,1418.321,0.846,38.090
21.9,0.32,0.5700,0.1015,0.0576,1415.338,0.845,36.836
23.9,0.35,0.6026,0.0977,0.0572,1406.390,0.839,35.466
25.9,0.38,0.6328,0.0936,0.0566,1389.985,0.830,33.984
27.9,0.41,0.6605,0.0892,0.0556,1366.868,0.816,32.383
29.9,0.44,0.6860,0.0845,0.0543,1335.548,0.797,30.675
31.9,0.47,0.7090,0.0795,0.0527,1296.026,0.774,28.851
33.8,0.50,0.7296,0.0742,0.0508,1249.047,0.745,26.916
35.8,0.53,0.7477,0.0686,0.0485,1193.120,0.712,24.892
37.8,0.56,0.7628,0.0628,0.0460,1129.735,0.674,22.784
39.8,0.59,0.7747,0.0568,0.0431,1059.640,0.632,20.613
41.8,0.62,0.7825,0.0507,0.0400,982.087,0.586,18.384
43.8,0.65,0.7854,0.0444,0.0366,898.568,0.536,16.116
45.8,0.68,0.7817,0.0381,0.0329,809.084,0.483,13.812
47.8,0.71,0.7689,0.0317,0.0290,713.635,0.426,11.485
49.8,0.73,0.7427,0.0252,0.0250,612.965,0.366,9.150
51.8,0.76,0.6945,0.0188,0.0207,507.822,0.303,6.819
53.8,0.79,0.6064,0.0124,0.0162,398.949,0.238,4.502
55.8,0.82,0.4313,0.0061,0.0117,287.094,0.171,2.220
57.7,0.85,-0.0045,0.0000,0.0070,172.257,0.103,-0.013
