# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1233,0.0498,516.024,0.411,25.164
1.5,0.03,0.0707,0.1220,0.0507,526.464,0.419,24.910
3.0,0.06,0.1373,0.1206,0.0517,536.158,0.427,24.625
4.5,0.09,0.1997,0.1191,0.0526,545.852,0.434,24.305
6.0,0.12,0.2580,0.1173,0.0535,554.801,0.442,23.949
7.5,0.15,0.3125,0.1154,0.0543,563.003,0.448,23.553
9.0,0.18,0.3632,0.1132,0.0550,570.460,0.454,23.117
10.5,0.21,0.4103,0.1109,0.0556,577.172,0.459,22.628
12.0,0.24,0.4541,0.1082,0.0561,581.646,0.463,22.094
13.4,0.26,0.4947,0.1053,0.0564,584.629,0.465,21.503
14.9,0.29,0.5323,0.1022,0.0565,585.374,0.466,20.858
16.4,0.32,0.5671,0.0987,0.0563,583.883,0.465,20.155
17.9,0.35,0.5993,0.0950,0.0560,580.155,0.462,19.390
19.4,0.38,0.6289,0.0909,0.0553,573.443,0.456,18.562
20.9,0.41,0.6560,0.0866,0.0544,563.749,0.449,17.677
22.4,0.44,0.6806,0.0820,0.0531,551.072,0.438,16.734
23.9,0.47,0.7028,0.0771,0.0516,535.413,0.426,15.729
25.4,0.50,0.7223,0.0718,0.0497,516.024,0.410,14.666
26.9,0.53,0.7390,0.0664,0.0476,493.653,0.393,13.554
28.4,0.56,0.7526,0.0607,0.0451,467.554,0.372,12.402
29.9,0.59,0.7626,0.0549,0.0424,439.217,0.350,11.214
31.4,0.62,0.7682,0.0490,0.0394,408.644,0.325,10.000
32.9,0.65,0.7684,0.0429,0.0361,375.087,0.298,8.763
34.4,0.68,0.7615,0.0368,0.0327,338.548,0.270,7.509
35.9,0.71,0.7448,0.0306,0.0290,300.517,0.239,6.241
37.4,0.74,0.7138,0.0244,0.0251,260.249,0.207,4.973
38.9,0.76,0.6601,0.0181,0.0210,217.744,0.174,3.705
40.3,0.79,0.5665,0.0120,0.0168,174.494,0.139,2.447
41.8,0.82,0.3911,0.0059,0.0125,129.006,0.103,1.210
43.3,0.85,-0.0013,0.0000,0.0080,83.518,0.066,-0.004
