# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1277,0.0559,244.590,0.260,14.666
1.3,0.03,0.0733,0.1268,0.0571,249.809,0.265,14.559
2.5,0.07,0.1423,0.1257,0.0584,255.775,0.271,14.434
3.8,0.10,0.2068,0.1245,0.0597,260.995,0.277,14.292
5.0,0.13,0.2670,0.1231,0.0609,266.215,0.283,14.132
6.3,0.17,0.3230,0.1215,0.0621,272.180,0.288,13.945
7.6,0.20,0.3748,0.1196,0.0633,276.655,0.294,13.741
8.8,0.23,0.4228,0.1176,0.0643,281.129,0.299,13.500
10.1,0.26,0.4670,0.1153,0.0653,285.603,0.303,13.233
11.3,0.30,0.5078,0.1126,0.0660,288.586,0.306,12.931
12.6,0.33,0.5454,0.1097,0.0665,290.823,0.309,12.593
13.9,0.36,0.5799,0.1064,0.0667,291.569,0.310,12.215
15.1,0.40,0.6116,0.1027,0.0666,291.569,0.309,11.797
16.4,0.43,0.6407,0.0987,0.0662,289.332,0.307,11.339
17.6,0.46,0.6673,0.0943,0.0654,286.349,0.304,10.831
18.9,0.50,0.6915,0.0896,0.0642,281.129,0.298,10.284
20.1,0.53,0.7132,0.0844,0.0626,273.672,0.290,9.693
21.4,0.56,0.7324,0.0789,0.0605,264.723,0.281,9.061
22.7,0.59,0.7489,0.0730,0.0580,253.538,0.269,8.389
23.9,0.63,0.7624,0.0669,0.0551,240.861,0.256,7.682
25.2,0.66,0.7724,0.0606,0.0518,226.693,0.241,6.953
26.4,0.69,0.7781,0.0540,0.0482,211.033,0.224,6.205
27.7,0.73,0.7784,0.0474,0.0442,193.882,0.205,5.440
29.0,0.76,0.7717,0.0406,0.0400,175.239,0.186,4.662
30.2,0.79,0.7553,0.0337,0.0354,155.106,0.165,3.874
31.5,0.83,0.7245,0.0269,0.0306,134.226,0.142,3.083
32.7,0.86,0.6709,0.0200,0.0256,111.855,0.119,2.295
34.0,0.89,0.5768,0.0132,0.0204,89.484,0.095,1.517
35.3,0.93,0.3993,0.0065,0.0151,65.622,0.070,0.747
36.5,0.96,-0.0024,0.0000,0.0096,42.505,0.045,-0.004
