# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1256,0.0693,0.746,0.004,0.178
0.1,0.03,0.0574,0.1245,0.0703,0.746,0.004,0.178
0.3,0.06,0.1121,0.1234,0.0713,0.746,0.004,0.173
0.4,0.10,0.1640,0.1220,0.0724,0.746,0.004,0.173
0.5,0.13,0.2131,0.1206,0.0734,0.746,0.004,0.169
0.7,0.16,0.2594,0.1189,0.0743,0.746,0.004,0.169
0.8,0.19,0.3029,0.1171,0.0752,0.746,0.004,0.165
1.0,0.23,0.3436,0.1150,0.0759,0.746,0.004,0.165
1.1,0.26,0.3817,0.1126,0.0765,0.746,0.004,0.160
1.2,0.29,0.4171,0.1100,0.0770,0.746,0.004,0.156
1.4,0.32,0.4500,0.1072,0.0772,0.746,0.004,0.151
1.5,0.36,0.4804,0.1040,0.0772,0.746,0.004,0.147
1.6,0.39,0.5083,0.1004,0.0769,0.746,0.004,0.142
1.8,0.42,0.5337,0.0966,0.0762,0.746,0.004,0.138
1.9,0.45,0.5566,0.0924,0.0753,0.746,0.004,0.129
2.1,0.49,0.5767,0.0878,0.0740,0.746,0.004,0.125
2.2,0.52,0.5940,0.0829,0.0724,0.746,0.004,0.116
2.3,0.55,0.6081,0.0777,0.0704,0.746,0.004,0.111
2.5,0.58,0.6184,0.0721,0.0680,0.746,0.004,0.102
2.6,0.62,0.6245,0.0663,0.0653,0.746,0.004,0.093
2.7,0.65,0.6255,0.0602,0.0623,0.746,0.004,0.085
2.9,0.68,0.6204,0.0539,0.0591,0.000,0.003,0.076
3.0,0.71,0.6079,0.0474,0.0556,0.000,0.003,0.067
3.2,0.75,0.5862,0.0408,0.0519,0.000,0.003,0.058
3.3,0.78,0.5529,0.0341,0.0480,0.000,0.003,0.049
3.4,0.81,0.5046,0.0274,0.0440,0.000,0.002,0.040
3.6,0.84,0.4364,0.0206,0.0397,0.000,0.002,0.031
3.7,0.88,0.3411,0.0138,0.0354,0.000,0.002,0.018
3.8,0.91,0.2072,0.0071,0.0310,0.000,0.002,0.009
4.0,0.94,0.0156,0.0004,0.0264,0.000,0.001,0.000
