# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1280,0.0558,334.819,0.320,18.149
1.4,0.03,0.0737,0.1271,0.0570,342.276,0.327,18.015
2.8,0.07,0.1430,0.1260,0.0583,349.733,0.334,17.864
4.2,0.10,0.2078,0.1248,0.0596,357.190,0.341,17.695
5.6,0.13,0.2683,0.1234,0.0608,365.393,0.349,17.495
7.0,0.17,0.3245,0.1218,0.0621,372.850,0.356,17.272
8.4,0.20,0.3765,0.1200,0.0632,379.561,0.362,17.019
9.8,0.23,0.4247,0.1180,0.0643,385.527,0.369,16.725
11.2,0.26,0.4691,0.1157,0.0652,391.492,0.374,16.396
12.6,0.30,0.5100,0.1131,0.0660,395.967,0.378,16.027
14.0,0.33,0.5476,0.1101,0.0665,398.949,0.381,15.609
15.4,0.36,0.5823,0.1068,0.0667,400.441,0.382,15.146
16.8,0.40,0.6142,0.1032,0.0667,399.695,0.382,14.630
18.2,0.43,0.6434,0.0992,0.0662,397.458,0.380,14.056
19.6,0.46,0.6701,0.0948,0.0655,392.984,0.375,13.434
21.0,0.50,0.6945,0.0900,0.0642,385.527,0.368,12.753
22.4,0.53,0.7164,0.0848,0.0626,375.833,0.359,12.024
23.8,0.56,0.7359,0.0793,0.0606,363.156,0.347,11.241
25.2,0.60,0.7527,0.0734,0.0580,348.242,0.333,10.404
26.6,0.63,0.7665,0.0673,0.0551,330.345,0.316,9.533
28.0,0.66,0.7770,0.0609,0.0518,310.957,0.297,8.630
29.4,0.69,0.7833,0.0543,0.0481,288.586,0.276,7.700
30.8,0.73,0.7844,0.0476,0.0441,264.723,0.253,6.748
32.2,0.76,0.7786,0.0408,0.0398,239.370,0.228,5.783
33.6,0.79,0.7633,0.0339,0.0352,211.779,0.202,4.804
35.0,0.83,0.7339,0.0270,0.0304,182.696,0.174,3.825
36.4,0.86,0.6820,0.0201,0.0253,152.123,0.145,2.847
37.8,0.89,0.5895,0.0133,0.0201,120.803,0.115,1.882
39.2,0.93,0.4120,0.0065,0.0147,87.993,0.084,0.925
40.6,0.96,-0.0032,0.0000,0.0092,55.182,0.053,-0.004
