# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1263,0.0604,9.694,0.031,1.610
0.4,0.03,0.0669,0.1253,0.0615,9.694,0.032,1.597
0.8,0.07,0.1302,0.1242,0.0626,10.440,0.032,1.584
1.3,0.10,0.1897,0.1229,0.0638,10.440,0.033,1.566
1.7,0.13,0.2455,0.1214,0.0649,10.440,0.033,1.548
2.1,0.16,0.2977,0.1198,0.0660,10.440,0.034,1.526
2.5,0.20,0.3463,0.1179,0.0671,11.185,0.035,1.503
2.9,0.23,0.3915,0.1158,0.0680,11.185,0.035,1.477
3.3,0.26,0.4334,0.1134,0.0688,11.185,0.035,1.446
3.8,0.30,0.4721,0.1108,0.0694,11.185,0.036,1.415
4.2,0.33,0.5079,0.1079,0.0697,11.185,0.036,1.375
4.6,0.36,0.5408,0.1046,0.0699,11.185,0.036,1.334
5.0,0.39,0.5710,0.1010,0.0697,11.185,0.036,1.290
5.4,0.43,0.5986,0.0970,0.0692,11.185,0.036,1.237
5.8,0.46,0.6236,0.0927,0.0683,11.185,0.035,1.183
6.3,0.49,0.6460,0.0880,0.0671,11.185,0.035,1.121
6.7,0.53,0.6656,0.0830,0.0655,10.440,0.034,1.059
7.1,0.56,0.6824,0.0776,0.0635,10.440,0.033,0.992
7.5,0.59,0.6959,0.0719,0.0611,9.694,0.032,0.916
7.9,0.62,0.7056,0.0659,0.0583,9.694,0.030,0.841
8.3,0.66,0.7110,0.0597,0.0552,8.948,0.028,0.761
8.8,0.69,0.7110,0.0533,0.0517,8.203,0.027,0.681
9.2,0.72,0.7043,0.0468,0.0480,7.457,0.025,0.596
9.6,0.76,0.6890,0.0402,0.0440,7.457,0.023,0.512
10.0,0.79,0.6623,0.0334,0.0398,6.711,0.021,0.427
10.4,0.82,0.6197,0.0267,0.0353,5.966,0.018,0.343
10.8,0.85,0.5539,0.0199,0.0307,5.220,0.016,0.254
11.3,0.89,0.4517,0.0132,0.0259,4.474,0.013,0.169
11.7,0.92,0.2876,0.0066,0.0210,3.728,0.011,0.085
12.1,0.95,0.0041,0.0001,0.0160,2.237,0.008,0.000
