# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1299,0.0560,1134.955,0.723,41.440
2.1,0.03,0.0744,0.1291,0.0573,1161.055,0.739,41.182
4.2,0.07,0.1443,0.1282,0.0587,1188.646,0.757,40.879
6.3,0.10,0.2098,0.1271,0.0601,1216.236,0.775,40.537
8.4,0.13,0.2708,0.1258,0.0614,1243.827,0.792,40.136
10.5,0.17,0.3275,0.1244,0.0628,1271.418,0.809,39.674
12.6,0.20,0.3800,0.1227,0.0640,1296.772,0.826,39.140
14.7,0.23,0.4285,0.1208,0.0652,1320.634,0.841,38.522
16.8,0.26,0.4732,0.1186,0.0662,1341.514,0.854,37.814
18.9,0.30,0.5145,0.1160,0.0671,1358.665,0.865,37.009
21.0,0.33,0.5526,0.1132,0.0677,1370.596,0.873,36.093
23.1,0.36,0.5877,0.1099,0.0680,1377.308,0.877,35.056
25.2,0.40,0.6200,0.1063,0.0680,1377.308,0.877,33.900
27.3,0.43,0.6498,0.1023,0.0676,1369.851,0.872,32.619
29.4,0.46,0.6772,0.0978,0.0668,1353.445,0.862,31.204
31.5,0.50,0.7023,0.0930,0.0656,1329.583,0.846,29.656
33.6,0.53,0.7252,0.0877,0.0640,1295.281,0.825,27.984
35.7,0.56,0.7458,0.0821,0.0618,1252.030,0.797,26.178
37.8,0.59,0.7640,0.0761,0.0592,1199.831,0.764,24.261
39.9,0.63,0.7796,0.0697,0.0562,1137.192,0.724,22.241
42.0,0.66,0.7921,0.0631,0.0527,1067.097,0.679,20.142
44.1,0.69,0.8010,0.0564,0.0488,989.544,0.630,17.980
46.2,0.73,0.8053,0.0494,0.0446,903.788,0.575,15.764
48.3,0.76,0.8036,0.0424,0.0401,812.067,0.517,13.514
50.4,0.79,0.7933,0.0352,0.0352,713.635,0.454,11.241
52.5,0.83,0.7702,0.0281,0.0301,609.982,0.388,8.950
54.6,0.86,0.7260,0.0209,0.0247,501.110,0.319,6.663
56.7,0.89,0.6420,0.0138,0.0192,387.764,0.247,4.395
58.8,0.93,0.4675,0.0068,0.0134,272.180,0.173,2.162
60.9,0.96,-0.0054,0.0000,0.0076,153.614,0.098,-0.013
