# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1266,0.0588,22.371,0.054,2.869
0.6,0.03,0.0690,0.1255,0.0599,23.117,0.055,2.847
1.1,0.07,0.1340,0.1244,0.0611,23.117,0.056,2.820
1.7,0.10,0.1951,0.1231,0.0623,23.862,0.057,2.793
2.2,0.13,0.2524,0.1217,0.0635,24.608,0.058,2.758
2.8,0.16,0.3058,0.1200,0.0646,24.608,0.059,2.722
3.3,0.20,0.3554,0.1181,0.0657,25.354,0.060,2.678
3.9,0.23,0.4015,0.1160,0.0666,25.354,0.061,2.633
4.5,0.26,0.4441,0.1137,0.0674,26.099,0.062,2.580
5.0,0.30,0.4835,0.1110,0.0680,26.099,0.062,2.518
5.6,0.33,0.5198,0.1081,0.0684,26.099,0.063,2.451
6.1,0.36,0.5532,0.1048,0.0686,26.099,0.063,2.375
6.7,0.40,0.5839,0.1012,0.0685,26.099,0.063,2.295
7.2,0.43,0.6119,0.0972,0.0680,26.099,0.062,2.206
7.8,0.46,0.6373,0.0929,0.0672,26.099,0.062,2.108
8.4,0.49,0.6602,0.0882,0.0659,25.354,0.060,2.002
8.9,0.53,0.6804,0.0831,0.0643,24.608,0.059,1.886
9.5,0.56,0.6978,0.0777,0.0623,23.862,0.057,1.761
10.0,0.59,0.7121,0.0720,0.0599,23.117,0.055,1.632
10.6,0.63,0.7228,0.0659,0.0571,21.625,0.052,1.495
11.1,0.66,0.7294,0.0597,0.0539,20.880,0.049,1.352
11.7,0.69,0.7308,0.0533,0.0504,19.388,0.046,1.210
12.3,0.72,0.7259,0.0467,0.0466,17.897,0.043,1.059
12.8,0.76,0.7127,0.0401,0.0426,16.405,0.039,0.907
13.4,0.79,0.6883,0.0333,0.0383,14.914,0.035,0.756
13.9,0.82,0.6483,0.0266,0.0337,12.677,0.031,0.605
14.5,0.86,0.5846,0.0198,0.0290,11.185,0.027,0.449
15.1,0.89,0.4828,0.0131,0.0241,8.948,0.022,0.298
15.6,0.92,0.3128,0.0065,0.0191,7.457,0.018,0.147
16.2,0.95,0.0001,0.0000,0.0140,5.220,0.013,0.000
