# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1261,0.0631,2.983,0.014,0.716
0.3,0.03,0.0637,0.1250,0.0642,2.983,0.015,0.707
0.6,0.07,0.1241,0.1239,0.0653,2.983,0.015,0.703
0.8,0.10,0.1811,0.1226,0.0664,2.983,0.015,0.694
1.1,0.13,0.2347,0.1211,0.0675,2.983,0.015,0.685
1.4,0.16,0.2849,0.1194,0.0686,2.983,0.016,0.676
1.7,0.20,0.3319,0.1176,0.0695,2.983,0.016,0.667
1.9,0.23,0.3756,0.1155,0.0704,3.728,0.016,0.654
2.2,0.26,0.4163,0.1131,0.0711,3.728,0.016,0.641
2.5,0.29,0.4540,0.1105,0.0717,3.728,0.016,0.627
2.8,0.33,0.4888,0.1076,0.0720,3.728,0.016,0.609
3.0,0.36,0.5209,0.1043,0.0721,3.728,0.016,0.592
3.3,0.39,0.5504,0.1008,0.0719,3.728,0.016,0.569
3.6,0.43,0.5773,0.0968,0.0713,3.728,0.016,0.547
3.9,0.46,0.6015,0.0926,0.0704,3.728,0.016,0.525
4.2,0.49,0.6232,0.0879,0.0692,2.983,0.016,0.498
4.4,0.52,0.6420,0.0829,0.0676,2.983,0.015,0.472
4.7,0.56,0.6578,0.0776,0.0656,2.983,0.015,0.440
5.0,0.59,0.6702,0.0719,0.0632,2.983,0.014,0.409
5.3,0.62,0.6786,0.0660,0.0604,2.983,0.014,0.374
5.5,0.65,0.6822,0.0598,0.0574,2.983,0.013,0.338
5.8,0.69,0.6803,0.0535,0.0540,2.237,0.012,0.302
6.1,0.72,0.6712,0.0470,0.0503,2.237,0.012,0.267
6.4,0.75,0.6532,0.0403,0.0465,2.237,0.011,0.227
6.6,0.78,0.6236,0.0336,0.0423,2.237,0.010,0.191
6.9,0.82,0.5780,0.0269,0.0380,1.491,0.009,0.151
7.2,0.85,0.5101,0.0201,0.0335,1.491,0.008,0.116
7.5,0.88,0.4089,0.0134,0.0289,1.491,0.007,0.076
7.8,0.92,0.2547,0.0067,0.0241,1.491,0.006,0.040
8.0,0.95,0.0083,0.0002,0.0192,0.746,0.004,0.000
