# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1328,0.0649,3608.442,1.641,83.008
2.9,0.03,0.0659,0.1322,0.0661,3674.063,1.671,82.670
5.9,0.07,0.1288,0.1316,0.0673,3741.922,1.702,82.270
8.8,0.10,0.1886,0.1308,0.0686,3810.526,1.733,81.794
11.7,0.13,0.2453,0.1299,0.0698,3879.131,1.764,81.225
14.6,0.16,0.2990,0.1288,0.0710,3944.752,1.794,80.540
17.6,0.20,0.3497,0.1275,0.0721,4006.645,1.822,79.717
20.5,0.23,0.3975,0.1259,0.0731,4061.082,1.847,78.729
23.4,0.26,0.4426,0.1241,0.0739,4106.569,1.868,77.555
26.4,0.30,0.4850,0.1218,0.0745,4140.871,1.883,76.167
29.3,0.33,0.5248,0.1192,0.0749,4160.260,1.892,74.539
32.2,0.36,0.5623,0.1162,0.0749,4163.988,1.894,72.657
35.2,0.40,0.5974,0.1128,0.0746,4148.328,1.886,70.495
38.1,0.43,0.6303,0.1088,0.0740,4111.043,1.870,68.044
41.0,0.46,0.6610,0.1044,0.0729,4051.387,1.842,65.295
43.9,0.49,0.6895,0.0996,0.0714,3967.123,1.804,62.244
46.9,0.53,0.7157,0.0942,0.0694,3856.760,1.754,58.899
49.8,0.56,0.7397,0.0884,0.0669,3720.297,1.692,55.260
52.7,0.59,0.7613,0.0821,0.0640,3556.243,1.617,51.346
55.7,0.63,0.7802,0.0755,0.0606,3366.089,1.531,47.187
58.6,0.66,0.7958,0.0685,0.0567,3153.565,1.434,42.836
61.5,0.69,0.8071,0.0613,0.0526,2920.161,1.328,38.321
64.4,0.72,0.8130,0.0539,0.0480,2669.606,1.214,33.673
67.4,0.76,0.8116,0.0463,0.0432,2401.154,1.092,28.922
70.3,0.79,0.7997,0.0385,0.0381,2118.533,0.963,24.096
73.2,0.82,0.7713,0.0308,0.0328,1825.473,0.830,19.225
76.2,0.86,0.7157,0.0229,0.0275,1525.702,0.694,14.337
79.1,0.89,0.6117,0.0151,0.0220,1223.693,0.556,9.466
82.0,0.92,0.4126,0.0074,0.0166,925.414,0.421,4.653
85.0,0.96,-0.0077,-0.0001,0.0114,634.591,0.288,-0.058
