# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.3009,0.2121,4.474,0.006,0.534
0.4,0.04,0.0520,0.2982,0.2148,4.474,0.006,0.529
0.9,0.07,0.1017,0.2950,0.2174,4.474,0.006,0.525
1.3,0.11,0.1491,0.2915,0.2199,4.474,0.006,0.520
1.8,0.15,0.1942,0.2875,0.2220,4.474,0.006,0.512
2.2,0.19,0.2371,0.2829,0.2237,4.474,0.006,0.503
2.7,0.22,0.2778,0.2777,0.2248,4.474,0.006,0.494
3.1,0.26,0.3164,0.2717,0.2253,4.474,0.006,0.485
3.6,0.30,0.3531,0.2650,0.2250,4.474,0.006,0.472
4.0,0.34,0.3878,0.2574,0.2239,4.474,0.006,0.458
4.4,0.37,0.4207,0.2490,0.2219,4.474,0.006,0.445
4.9,0.41,0.4516,0.2399,0.2190,4.474,0.006,0.427
5.3,0.45,0.4806,0.2301,0.2154,4.474,0.006,0.409
5.8,0.49,0.5074,0.2197,0.2110,4.474,0.006,0.391
6.2,0.52,0.5319,0.2087,0.2059,4.474,0.006,0.369
6.7,0.56,0.5539,0.1972,0.2001,4.474,0.006,0.351
7.1,0.60,0.5731,0.1851,0.1937,3.728,0.006,0.329
7.6,0.64,0.5891,0.1726,0.1867,3.728,0.005,0.307
8.0,0.67,0.6014,0.1596,0.1791,3.728,0.005,0.285
8.4,0.71,0.6094,0.1462,0.1709,3.728,0.005,0.258
8.9,0.75,0.6124,0.1324,0.1621,3.728,0.005,0.236
9.3,0.79,0.6094,0.1183,0.1529,2.983,0.004,0.209
9.8,0.82,0.5990,0.1039,0.1431,2.983,0.004,0.187
10.2,0.86,0.5796,0.0893,0.1329,2.983,0.004,0.160
10.7,0.90,0.5487,0.0745,0.1222,2.237,0.004,0.133
11.1,0.94,0.5031,0.0597,0.1112,2.237,0.003,0.107
11.6,0.97,0.4380,0.0448,0.0998,2.237,0.003,0.080
12.0,1.01,0.3460,0.0301,0.0882,1.491,0.002,0.053
12.4,1.05,0.2141,0.0156,0.0763,1.491,0.002,0.027
12.9,1.09,0.0166,0.0010,0.0641,1.491,0.002,0.000
