# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2945,0.2688,0.000,0.000,0.009
0.1,0.03,0.0367,0.2918,0.2706,0.000,0.000,0.009
0.1,0.07,0.0721,0.2889,0.2722,0.000,0.000,0.009
0.2,0.10,0.1064,0.2856,0.2737,0.000,0.000,0.009
0.2,0.14,0.1395,0.2820,0.2749,0.000,0.000,0.009
0.3,0.17,0.1713,0.2779,0.2757,0.000,0.000,0.009
0.3,0.20,0.2019,0.2734,0.2761,0.000,0.000,0.009
0.4,0.24,0.2314,0.2683,0.2760,0.000,0.000,0.009
0.5,0.27,0.2596,0.2627,0.2752,0.000,0.000,0.009
0.5,0.31,0.2865,0.2563,0.2737,0.000,0.000,0.009
0.6,0.34,0.3122,0.2494,0.2715,0.000,0.000,0.009
0.6,0.37,0.3365,0.2418,0.2686,0.000,0.000,0.009
0.7,0.41,0.3593,0.2336,0.2651,0.000,0.000,0.009
0.7,0.44,0.3805,0.2248,0.2611,0.000,0.000,0.009
0.8,0.48,0.3998,0.2155,0.2565,0.000,0.000,0.009
0.9,0.51,0.4170,0.2057,0.2515,0.000,0.000,0.009
0.9,0.54,0.4317,0.1953,0.2461,0.000,0.000,0.009
1.0,0.58,0.4438,0.1845,0.2403,0.000,0.000,0.009
1.0,0.61,0.4527,0.1732,0.2341,0.000,0.000,0.004
1.1,0.65,0.4581,0.1615,0.2277,0.000,0.000,0.004
1.2,0.68,0.4594,0.1493,0.2210,0.000,0.000,0.004
1.2,0.71,0.4561,0.1368,0.2140,0.000,0.000,0.004
1.3,0.75,0.4477,0.1238,0.2069,0.000,0.000,0.004
1.3,0.78,0.4332,0.1105,0.1995,0.000,0.000,0.004
1.4,0.82,0.4120,0.0969,0.1919,0.000,0.000,0.004
1.4,0.85,0.3830,0.0830,0.1842,0.000,0.000,0.004
1.5,0.88,0.3453,0.0689,0.1763,0.000,0.000,0.004
1.6,0.92,0.2976,0.0546,0.1683,0.000,0.000,0.000
1.6,0.95,0.2387,0.0402,0.1601,0.000,0.000,0.000
1.7,0.99,0.1671,0.0257,0.1519,0.000,0.000,0.000
