# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.3043,0.1997,98.432,0.047,4.417
1.3,0.04,0.0565,0.3016,0.2027,99.924,0.048,4.377
2.6,0.08,0.1103,0.2986,0.2056,101.415,0.048,4.333
3.9,0.11,0.1614,0.2952,0.2084,102.161,0.049,4.284
5.1,0.15,0.2098,0.2912,0.2108,103.652,0.049,4.226
6.4,0.19,0.2557,0.2866,0.2128,104.398,0.050,4.159
7.7,0.23,0.2991,0.2814,0.2143,105.144,0.050,4.083
9.0,0.27,0.3402,0.2754,0.2151,105.889,0.051,3.999
10.3,0.30,0.3791,0.2685,0.2151,105.889,0.051,3.897
11.6,0.34,0.4160,0.2608,0.2142,105.144,0.050,3.785
12.9,0.38,0.4509,0.2522,0.2124,104.398,0.050,3.661
14.1,0.42,0.4838,0.2428,0.2097,102.907,0.049,3.523
15.4,0.46,0.5148,0.2328,0.2061,101.415,0.048,3.381
16.7,0.49,0.5437,0.2221,0.2017,99.178,0.047,3.225
18.0,0.53,0.5705,0.2108,0.1965,96.941,0.046,3.060
19.3,0.57,0.5950,0.1990,0.1905,93.958,0.045,2.887
20.6,0.61,0.6170,0.1867,0.1838,90.230,0.043,2.709
21.9,0.65,0.6362,0.1738,0.1764,86.501,0.041,2.522
23.1,0.68,0.6522,0.1606,0.1683,82.773,0.040,2.331
24.4,0.72,0.6644,0.1469,0.1595,78.298,0.037,2.131
25.7,0.76,0.6723,0.1329,0.1501,73.824,0.035,1.931
27.0,0.80,0.6748,0.1185,0.1401,68.604,0.033,1.721
28.3,0.84,0.6706,0.1039,0.1295,63.384,0.030,1.508
29.6,0.87,0.6580,0.0891,0.1183,58.165,0.028,1.294
30.9,0.91,0.6342,0.0742,0.1066,52.199,0.025,1.076
32.1,0.95,0.5952,0.0593,0.0945,46.233,0.022,0.859
33.4,0.99,0.5343,0.0444,0.0821,40.268,0.019,0.645
34.7,1.03,0.4395,0.0297,0.0693,34.302,0.016,0.431
36.0,1.06,0.2861,0.0151,0.0562,27.591,0.013,0.218
37.3,1.10,0.0087,0.0003,0.0425,20.880,0.010,0.004
