# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.3070,0.1989,298.280,0.098,9.368
1.9,0.04,0.0585,0.3044,0.2021,302.754,0.100,9.288
3.8,0.08,0.1141,0.3014,0.2053,307.974,0.101,9.199
5.7,0.12,0.1669,0.2980,0.2082,312.448,0.103,9.097
7.6,0.16,0.2167,0.2940,0.2109,316.177,0.104,8.972
9.5,0.19,0.2639,0.2894,0.2131,319.160,0.105,8.834
11.5,0.23,0.3085,0.2841,0.2148,322.142,0.106,8.670
13.4,0.27,0.3506,0.2779,0.2157,322.888,0.106,8.478
15.3,0.31,0.3904,0.2707,0.2156,322.888,0.106,8.265
17.2,0.35,0.4281,0.2627,0.2147,321.397,0.106,8.016
19.1,0.39,0.4638,0.2538,0.2127,318.414,0.105,7.744
21.0,0.43,0.4974,0.2440,0.2097,314.685,0.103,7.446
22.9,0.47,0.5291,0.2335,0.2058,308.720,0.102,7.126
24.8,0.51,0.5587,0.2223,0.2011,301.263,0.099,6.784
26.7,0.54,0.5862,0.2105,0.1954,293.060,0.096,6.423
28.6,0.58,0.6114,0.1981,0.1889,283.366,0.093,6.045
30.5,0.62,0.6340,0.1852,0.1816,272.180,0.090,5.649
32.5,0.66,0.6538,0.1717,0.1736,260.249,0.086,5.240
34.4,0.70,0.6703,0.1578,0.1648,246.827,0.081,4.817
36.3,0.74,0.6829,0.1435,0.1552,232.658,0.077,4.381
38.2,0.78,0.6910,0.1289,0.1450,216.999,0.072,3.932
40.1,0.82,0.6934,0.1139,0.1341,200.593,0.066,3.479
42.0,0.86,0.6886,0.0987,0.1226,183.442,0.060,3.011
43.9,0.89,0.6742,0.0833,0.1104,165.545,0.054,2.540
45.8,0.93,0.6468,0.0678,0.0978,146.903,0.048,2.068
47.7,0.97,0.6007,0.0524,0.0847,126.769,0.042,1.597
49.6,1.01,0.5256,0.0371,0.0712,106.635,0.035,1.130
51.5,1.05,0.4001,0.0219,0.0575,86.501,0.028,0.667
