# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.3012,0.2099,6.711,0.008,0.698
0.5,0.04,0.0528,0.2985,0.2127,6.711,0.008,0.694
1.0,0.08,0.1031,0.2954,0.2153,6.711,0.008,0.685
1.5,0.11,0.1511,0.2918,0.2178,6.711,0.008,0.676
2.0,0.15,0.1968,0.2878,0.2199,6.711,0.008,0.667
2.5,0.19,0.2402,0.2832,0.2217,6.711,0.008,0.658
3.1,0.23,0.2813,0.2780,0.2229,6.711,0.008,0.645
3.6,0.26,0.3204,0.2720,0.2234,6.711,0.008,0.632
4.1,0.30,0.3574,0.2652,0.2232,6.711,0.008,0.614
4.6,0.34,0.3925,0.2576,0.2220,6.711,0.008,0.596
5.1,0.38,0.4257,0.2492,0.2200,6.711,0.008,0.578
5.6,0.41,0.4570,0.2400,0.2172,6.711,0.008,0.556
6.1,0.45,0.4862,0.2302,0.2136,6.711,0.008,0.534
6.6,0.49,0.5134,0.2197,0.2092,6.711,0.008,0.512
7.1,0.53,0.5382,0.2086,0.2040,6.711,0.008,0.485
7.6,0.56,0.5605,0.1970,0.1982,5.966,0.007,0.458
8.1,0.60,0.5801,0.1849,0.1918,5.966,0.007,0.431
8.7,0.64,0.5964,0.1723,0.1847,5.966,0.007,0.400
9.2,0.68,0.6091,0.1593,0.1770,5.220,0.007,0.369
9.7,0.71,0.6176,0.1459,0.1687,5.220,0.006,0.338
10.2,0.75,0.6211,0.1320,0.1599,5.220,0.006,0.307
10.7,0.79,0.6186,0.1179,0.1505,4.474,0.006,0.276
11.2,0.83,0.6087,0.1035,0.1406,4.474,0.005,0.240
11.7,0.86,0.5898,0.0888,0.1302,3.728,0.005,0.205
12.2,0.90,0.5593,0.0740,0.1194,3.728,0.005,0.173
12.7,0.94,0.5137,0.0591,0.1082,3.728,0.004,0.138
13.2,0.98,0.4481,0.0443,0.0967,2.983,0.004,0.102
13.8,1.02,0.3542,0.0296,0.0849,2.983,0.003,0.067
14.3,1.05,0.2176,0.0151,0.0728,2.237,0.003,0.036
14.8,1.09,0.0081,0.0004,0.0604,2.237,0.002,0.000
