# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.3001,0.2184,1.491,0.003,0.271
0.3,0.04,0.0501,0.2973,0.2211,1.491,0.003,0.271
0.6,0.07,0.0981,0.2942,0.2236,1.491,0.003,0.267
0.9,0.11,0.1439,0.2907,0.2259,1.491,0.003,0.262
1.3,0.15,0.1876,0.2867,0.2279,1.491,0.003,0.258
1.6,0.19,0.2292,0.2821,0.2295,1.491,0.003,0.258
1.9,0.22,0.2687,0.2769,0.2305,1.491,0.003,0.249
2.2,0.26,0.3063,0.2710,0.2309,1.491,0.003,0.245
2.5,0.30,0.3420,0.2643,0.2305,1.491,0.003,0.240
2.8,0.34,0.3758,0.2568,0.2293,1.491,0.003,0.231
3.2,0.37,0.4078,0.2485,0.2272,1.491,0.003,0.227
3.5,0.41,0.4379,0.2395,0.2243,1.491,0.003,0.218
3.8,0.45,0.4661,0.2298,0.2206,1.491,0.003,0.209
4.1,0.48,0.4921,0.2195,0.2162,1.491,0.003,0.200
4.4,0.52,0.5157,0.2086,0.2111,1.491,0.003,0.191
4.7,0.56,0.5368,0.1971,0.2054,1.491,0.003,0.178
5.1,0.60,0.5550,0.1852,0.1990,1.491,0.003,0.169
5.4,0.63,0.5699,0.1727,0.1921,1.491,0.003,0.156
5.7,0.67,0.5810,0.1598,0.1846,1.491,0.003,0.147
6.0,0.71,0.5878,0.1465,0.1766,1.491,0.003,0.133
6.3,0.75,0.5893,0.1328,0.1680,1.491,0.002,0.120
6.6,0.78,0.5847,0.1188,0.1590,1.491,0.002,0.107
6.9,0.82,0.5726,0.1044,0.1495,1.491,0.002,0.093
7.3,0.86,0.5515,0.0898,0.1396,0.746,0.002,0.080
7.6,0.89,0.5191,0.0750,0.1293,0.746,0.002,0.067
7.9,0.93,0.4725,0.0601,0.1186,0.746,0.002,0.053
8.2,0.97,0.4076,0.0453,0.1076,0.746,0.002,0.040
8.5,1.01,0.3183,0.0305,0.0964,0.746,0.001,0.027
8.8,1.04,0.1947,0.0158,0.0849,0.746,0.001,0.013
9.2,1.08,0.0181,0.0012,0.0732,0.746,0.001,0.000
