# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1540,0.0812,1095.433,0.550,32.290
2.6,0.04,0.0748,0.1536,0.0830,1120.041,0.563,32.196
5.2,0.08,0.1455,0.1531,0.0850,1146.886,0.576,32.085
7.8,0.12,0.2121,0.1525,0.0872,1175.223,0.591,31.960
10.4,0.16,0.2743,0.1518,0.0894,1205.797,0.606,31.809
13.0,0.20,0.3322,0.1509,0.0918,1237.862,0.622,31.627
15.6,0.24,0.3856,0.1498,0.0942,1269.927,0.638,31.400
18.2,0.28,0.4349,0.1485,0.0966,1302.738,0.655,31.120
20.8,0.32,0.4801,0.1468,0.0989,1333.311,0.670,30.773
23.4,0.36,0.5215,0.1448,0.1010,1361.648,0.684,30.346
26.0,0.40,0.5595,0.1423,0.1028,1386.256,0.697,29.825
28.6,0.44,0.5943,0.1393,0.1042,1404.899,0.706,29.198
31.2,0.48,0.6263,0.1357,0.1051,1417.575,0.712,28.451
33.8,0.53,0.6558,0.1316,0.1054,1421.304,0.714,27.575
36.4,0.57,0.6830,0.1267,0.1050,1416.084,0.712,26.565
39.0,0.61,0.7081,0.1212,0.1038,1399.679,0.703,25.413
41.6,0.65,0.7314,0.1151,0.1017,1372.088,0.690,24.123
44.2,0.69,0.7526,0.1083,0.0988,1332.566,0.670,22.695
46.8,0.73,0.7719,0.1008,0.0950,1281.858,0.644,21.138
49.4,0.77,0.7889,0.0928,0.0904,1218.474,0.612,19.461
52.0,0.81,0.8033,0.0843,0.0849,1144.649,0.575,17.682
54.6,0.85,0.8146,0.0755,0.0786,1060.385,0.533,15.822
57.2,0.89,0.8219,0.0664,0.0718,967.918,0.487,13.910
59.8,0.93,0.8238,0.0570,0.0643,867.249,0.436,11.948
62.4,0.97,0.8181,0.0475,0.0563,759.122,0.382,9.955
65.0,1.01,0.8005,0.0379,0.0478,645.030,0.324,7.945
67.6,1.05,0.7630,0.0283,0.0389,524.973,0.264,5.925
70.2,1.09,0.6868,0.0187,0.0297,400.441,0.201,3.914
72.8,1.13,0.5171,0.0092,0.0202,271.435,0.137,1.931
75.4,1.17,-0.0044,0.0000,0.0105,141.683,0.071,-0.009
