# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1516,0.0835,35.794,0.056,3.172
0.8,0.04,0.0713,0.1510,0.0853,36.539,0.058,3.154
1.6,0.08,0.1388,0.1502,0.0871,37.285,0.059,3.140
2.5,0.12,0.2024,0.1493,0.0891,38.031,0.060,3.123
3.3,0.16,0.2620,0.1483,0.0912,38.776,0.062,3.100
4.1,0.20,0.3175,0.1471,0.0933,39.522,0.063,3.074
4.9,0.24,0.3690,0.1457,0.0954,40.268,0.065,3.047
5.7,0.28,0.4165,0.1440,0.0975,41.759,0.066,3.011
6.5,0.32,0.4603,0.1420,0.0994,42.505,0.067,2.967
7.4,0.36,0.5006,0.1397,0.1011,43.251,0.068,2.918
8.2,0.40,0.5376,0.1369,0.1025,43.251,0.069,2.860
9.0,0.44,0.5715,0.1337,0.1036,43.996,0.070,2.793
9.8,0.48,0.6026,0.1299,0.1042,43.996,0.070,2.713
10.6,0.52,0.6312,0.1256,0.1042,43.996,0.070,2.624
11.5,0.56,0.6574,0.1207,0.1035,43.996,0.070,2.522
12.3,0.60,0.6813,0.1152,0.1022,43.251,0.069,2.406
13.1,0.64,0.7030,0.1092,0.1001,42.505,0.068,2.282
13.9,0.68,0.7222,0.1026,0.0972,41.013,0.066,2.144
14.7,0.72,0.7388,0.0954,0.0936,39.522,0.063,1.993
15.5,0.77,0.7525,0.0877,0.0892,38.031,0.060,1.833
16.4,0.81,0.7625,0.0796,0.0841,35.794,0.057,1.664
17.2,0.85,0.7681,0.0712,0.0784,33.556,0.053,1.490
18.0,0.89,0.7681,0.0626,0.0722,30.574,0.049,1.308
18.8,0.93,0.7606,0.0538,0.0655,27.591,0.044,1.125
19.6,0.97,0.7427,0.0448,0.0583,24.608,0.039,0.934
20.5,1.01,0.7096,0.0358,0.0507,21.625,0.034,0.747
21.3,1.05,0.6527,0.0267,0.0428,17.897,0.029,0.556
22.1,1.09,0.5548,0.0177,0.0346,14.914,0.023,0.369
22.9,1.13,0.3766,0.0088,0.0262,11.185,0.018,0.182
23.7,1.17,0.0017,0.0000,0.0177,7.457,0.012,0.000
