# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1430,0.0639,275.909,0.203,14.034
1.4,0.03,0.0688,0.1415,0.0651,281.129,0.207,13.892
2.8,0.06,0.1336,0.1399,0.0662,286.349,0.210,13.732
4.2,0.09,0.1945,0.1381,0.0674,290.823,0.214,13.554
5.6,0.13,0.2516,0.1361,0.0684,296.043,0.217,13.354
7.0,0.16,0.3049,0.1338,0.0694,299.771,0.220,13.131
8.4,0.19,0.3548,0.1313,0.0702,303.500,0.223,12.882
9.7,0.22,0.4012,0.1285,0.0709,306.483,0.225,12.611
11.1,0.25,0.4445,0.1254,0.0714,308.720,0.227,12.304
12.5,0.28,0.4848,0.1220,0.0716,309.465,0.227,11.970
13.9,0.32,0.5223,0.1182,0.0716,309.465,0.227,11.601
15.3,0.35,0.5571,0.1141,0.0713,307.974,0.226,11.201
16.7,0.38,0.5893,0.1097,0.0707,304.991,0.224,10.765
18.1,0.41,0.6192,0.1049,0.0697,301.263,0.221,10.298
19.5,0.44,0.6465,0.0998,0.0684,295.297,0.217,9.795
20.9,0.47,0.6714,0.0944,0.0667,287.840,0.212,9.257
22.3,0.51,0.6938,0.0886,0.0646,278.892,0.205,8.692
23.7,0.54,0.7134,0.0825,0.0622,268.452,0.197,8.091
25.1,0.57,0.7300,0.0760,0.0593,256.521,0.188,7.464
26.5,0.60,0.7433,0.0694,0.0561,242.352,0.178,6.806
27.9,0.63,0.7526,0.0625,0.0525,226.693,0.167,6.134
29.2,0.66,0.7570,0.0555,0.0487,210.287,0.154,5.445
30.6,0.70,0.7552,0.0483,0.0445,192.391,0.141,4.742
32.0,0.73,0.7452,0.0410,0.0401,173.002,0.127,4.026
33.4,0.76,0.7237,0.0337,0.0354,152.868,0.112,3.309
34.8,0.79,0.6851,0.0264,0.0304,131.243,0.097,2.589
36.2,0.82,0.6187,0.0190,0.0253,109.618,0.080,1.868
37.6,0.85,0.5020,0.0117,0.0200,86.501,0.063,1.152
39.0,0.89,0.2784,0.0046,0.0145,62.639,0.046,0.449
