# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1411,0.0662,28.337,0.045,2.949
0.6,0.03,0.0646,0.1396,0.0673,28.337,0.046,2.918
1.3,0.06,0.1256,0.1380,0.0684,29.082,0.046,2.882
1.9,0.09,0.1832,0.1361,0.0694,29.828,0.047,2.847
2.5,0.12,0.2373,0.1341,0.0704,29.828,0.048,2.802
3.2,0.16,0.2881,0.1318,0.0712,30.574,0.048,2.753
3.8,0.19,0.3357,0.1293,0.0720,30.574,0.049,2.705
4.4,0.22,0.3802,0.1265,0.0726,30.574,0.049,2.647
5.1,0.25,0.4217,0.1235,0.0730,31.319,0.049,2.580
5.7,0.28,0.4604,0.1202,0.0731,31.319,0.049,2.513
6.3,0.31,0.4965,0.1165,0.0731,31.319,0.049,2.438
7.0,0.34,0.5299,0.1126,0.0728,30.574,0.049,2.353
7.6,0.37,0.5609,0.1083,0.0721,30.574,0.049,2.264
8.2,0.40,0.5893,0.1037,0.0712,30.574,0.048,2.166
8.9,0.44,0.6153,0.0987,0.0700,29.828,0.047,2.064
9.5,0.47,0.6387,0.0935,0.0684,29.082,0.046,1.953
10.1,0.50,0.6593,0.0880,0.0665,28.337,0.045,1.837
10.8,0.53,0.6771,0.0821,0.0642,27.591,0.043,1.717
11.4,0.56,0.6915,0.0760,0.0616,26.099,0.042,1.588
12.0,0.59,0.7022,0.0696,0.0586,24.608,0.040,1.455
12.7,0.62,0.7086,0.0630,0.0554,23.862,0.037,1.317
13.3,0.65,0.7096,0.0562,0.0518,22.371,0.035,1.174
13.9,0.69,0.7041,0.0493,0.0480,20.134,0.032,1.032
14.6,0.72,0.6901,0.0423,0.0439,18.642,0.030,0.885
15.2,0.75,0.6648,0.0352,0.0396,17.151,0.027,0.738
15.8,0.78,0.6236,0.0281,0.0351,14.914,0.024,0.587
16.5,0.81,0.5592,0.0210,0.0304,12.677,0.021,0.440
17.1,0.84,0.4579,0.0139,0.0256,11.185,0.017,0.289
17.7,0.87,0.2928,0.0069,0.0206,8.948,0.014,0.142
18.4,0.90,0.0009,0.0000,0.0155,6.711,0.010,0.000
