# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1461,0.0647,1017.880,0.486,33.927
2.1,0.03,0.0685,0.1448,0.0660,1038.014,0.496,33.629
4.2,0.06,0.1331,0.1433,0.0673,1058.148,0.505,33.286
6.3,0.09,0.1938,0.1417,0.0685,1077.536,0.514,32.903
8.5,0.12,0.2507,0.1398,0.0697,1095.433,0.523,32.468
10.6,0.16,0.3040,0.1377,0.0707,1112.584,0.531,31.978
12.7,0.19,0.3538,0.1353,0.0717,1127.498,0.538,31.427
14.8,0.22,0.4003,0.1326,0.0724,1139.429,0.544,30.808
16.9,0.25,0.4437,0.1297,0.0730,1148.378,0.548,30.119
19.0,0.28,0.4842,0.1264,0.0734,1154.343,0.551,29.354
21.2,0.31,0.5220,0.1227,0.0734,1155.089,0.552,28.509
23.3,0.34,0.5573,0.1187,0.0732,1151.361,0.550,27.579
25.4,0.37,0.5901,0.1144,0.0726,1142.412,0.546,26.565
27.5,0.41,0.6207,0.1097,0.0717,1128.244,0.539,25.466
29.6,0.44,0.6490,0.1046,0.0704,1108.110,0.529,24.283
31.7,0.47,0.6751,0.0991,0.0688,1082.011,0.517,23.020
33.8,0.50,0.6990,0.0933,0.0667,1049.200,0.501,21.672
36.0,0.53,0.7205,0.0872,0.0642,1010.423,0.483,20.248
38.1,0.56,0.7394,0.0807,0.0614,964.936,0.461,18.740
40.2,0.59,0.7555,0.0739,0.0581,913.482,0.436,17.170
42.3,0.62,0.7683,0.0669,0.0544,856.063,0.409,15.547
44.4,0.66,0.7771,0.0598,0.0504,793.425,0.379,13.883
46.5,0.69,0.7810,0.0524,0.0461,725.566,0.347,12.179
48.7,0.72,0.7783,0.0450,0.0415,653.233,0.312,10.453
50.8,0.75,0.7665,0.0375,0.0366,576.426,0.275,8.701
52.9,0.78,0.7410,0.0299,0.0315,495.145,0.237,6.944
55.0,0.81,0.6935,0.0223,0.0261,410.881,0.196,5.182
57.1,0.84,0.6058,0.0148,0.0205,322.888,0.154,3.430
59.2,0.87,0.4311,0.0073,0.0148,233.404,0.111,1.695
61.3,0.91,-0.0014,0.0000,0.0090,140.937,0.067,-0.004
