# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1472,0.0655,1371.342,0.595,41.377
2.3,0.03,0.0682,0.1460,0.0668,1398.187,0.607,41.030
4.6,0.06,0.1326,0.1446,0.0681,1425.032,0.619,40.639
7.0,0.09,0.1932,0.1430,0.0693,1451.878,0.630,40.190
9.3,0.12,0.2500,0.1412,0.0705,1476.486,0.641,39.683
11.6,0.16,0.3032,0.1391,0.0716,1499.602,0.651,39.104
14.0,0.19,0.3530,0.1368,0.0726,1519.736,0.660,38.450
16.3,0.22,0.3995,0.1342,0.0734,1536.887,0.667,37.716
18.6,0.25,0.4429,0.1313,0.0740,1549.564,0.673,36.894
20.9,0.28,0.4834,0.1280,0.0744,1557.767,0.676,35.977
23.3,0.31,0.5213,0.1244,0.0745,1559.258,0.677,34.959
25.6,0.34,0.5566,0.1204,0.0743,1554.784,0.675,33.838
27.9,0.37,0.5896,0.1160,0.0737,1542.853,0.670,32.610
30.2,0.41,0.6204,0.1113,0.0728,1524.211,0.662,31.275
32.6,0.44,0.6489,0.1062,0.0715,1496.620,0.650,29.834
34.9,0.47,0.6753,0.1007,0.0698,1461.572,0.634,28.291
37.2,0.50,0.6996,0.0948,0.0677,1417.575,0.615,26.649
39.5,0.53,0.7215,0.0886,0.0652,1364.631,0.592,24.906
41.9,0.56,0.7409,0.0821,0.0622,1302.738,0.566,23.064
44.2,0.59,0.7576,0.0752,0.0589,1232.642,0.535,21.138
46.5,0.62,0.7712,0.0681,0.0551,1154.343,0.501,19.145
48.8,0.66,0.7809,0.0608,0.0511,1069.334,0.464,17.099
51.2,0.69,0.7859,0.0534,0.0467,976.867,0.424,15.008
53.5,0.72,0.7845,0.0458,0.0419,878.434,0.381,12.882
55.8,0.75,0.7742,0.0382,0.0369,773.291,0.336,10.729
58.1,0.78,0.7505,0.0305,0.0317,662.927,0.288,8.563
60.5,0.81,0.7050,0.0227,0.0262,548.089,0.238,6.392
62.8,0.84,0.6190,0.0151,0.0205,428.777,0.186,4.230
65.1,0.87,0.4439,0.0074,0.0147,307.228,0.133,2.091
67.4,0.91,-0.0025,0.0000,0.0087,182.696,0.079,-0.004
