# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1401,0.0740,1.491,0.006,0.325
0.2,0.03,0.0570,0.1386,0.0749,1.491,0.006,0.320
0.4,0.06,0.1112,0.1370,0.0759,1.491,0.006,0.320
0.6,0.09,0.1626,0.1351,0.0768,1.491,0.006,0.316
0.8,0.12,0.2113,0.1331,0.0776,1.491,0.006,0.307
1.0,0.15,0.2572,0.1308,0.0783,1.491,0.006,0.302
1.3,0.18,0.3005,0.1283,0.0789,1.491,0.006,0.298
1.5,0.22,0.3412,0.1256,0.0793,1.491,0.006,0.294
1.7,0.25,0.3794,0.1226,0.0796,1.491,0.006,0.285
1.9,0.28,0.4151,0.1193,0.0796,1.491,0.006,0.276
2.1,0.31,0.4483,0.1157,0.0795,1.491,0.006,0.267
2.3,0.34,0.4792,0.1118,0.0790,1.491,0.006,0.258
2.5,0.37,0.5077,0.1076,0.0783,1.491,0.006,0.249
2.7,0.40,0.5337,0.1031,0.0773,1.491,0.006,0.240
2.9,0.43,0.5572,0.0983,0.0760,1.491,0.006,0.227
3.1,0.46,0.5780,0.0932,0.0745,1.491,0.006,0.218
3.3,0.49,0.5958,0.0877,0.0726,1.491,0.005,0.205
3.5,0.52,0.6103,0.0820,0.0704,0.746,0.005,0.191
3.8,0.55,0.6211,0.0760,0.0678,0.746,0.005,0.178
4.0,0.58,0.6276,0.0697,0.0650,0.746,0.005,0.160
4.2,0.62,0.6290,0.0632,0.0619,0.746,0.005,0.147
4.4,0.65,0.6243,0.0566,0.0586,0.746,0.004,0.133
4.6,0.68,0.6123,0.0498,0.0551,0.746,0.004,0.116
4.8,0.71,0.5912,0.0428,0.0513,0.746,0.004,0.098
5.0,0.74,0.5585,0.0358,0.0474,0.746,0.004,0.085
5.2,0.77,0.5109,0.0287,0.0433,0.746,0.003,0.067
5.4,0.80,0.4432,0.0216,0.0390,0.746,0.003,0.049
5.6,0.83,0.3477,0.0145,0.0346,0.746,0.003,0.036
5.8,0.86,0.2121,0.0074,0.0301,0.746,0.002,0.018
6.0,0.89,0.0149,0.0004,0.0255,0.746,0.002,0.000
