# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1395,0.0817,0.000,0.002,0.080
0.1,0.03,0.0509,0.1380,0.0825,0.000,0.002,0.080
0.2,0.06,0.0996,0.1363,0.0834,0.000,0.002,0.080
0.3,0.09,0.1461,0.1345,0.0841,0.000,0.002,0.080
0.4,0.12,0.1902,0.1324,0.0848,0.000,0.002,0.076
0.5,0.15,0.2322,0.1302,0.0854,0.000,0.002,0.076
0.6,0.18,0.2719,0.1277,0.0859,0.000,0.002,0.076
0.7,0.21,0.3093,0.1250,0.0862,0.000,0.002,0.071
0.8,0.24,0.3446,0.1220,0.0863,0.000,0.002,0.071
0.9,0.27,0.3777,0.1188,0.0862,0.000,0.002,0.071
1.0,0.30,0.4086,0.1153,0.0859,0.000,0.002,0.067
1.1,0.34,0.4373,0.1115,0.0854,0.000,0.002,0.067
1.2,0.37,0.4637,0.1073,0.0846,0.000,0.002,0.062
1.3,0.40,0.4877,0.1029,0.0836,0.000,0.002,0.058
1.4,0.43,0.5093,0.0982,0.0822,0.000,0.002,0.058
1.5,0.46,0.5281,0.0932,0.0806,0.000,0.001,0.053
1.6,0.49,0.5439,0.0879,0.0787,0.000,0.001,0.049
1.8,0.52,0.5563,0.0822,0.0765,0.000,0.001,0.049
1.9,0.55,0.5648,0.0763,0.0741,0.000,0.001,0.044
2.0,0.58,0.5688,0.0701,0.0714,0.000,0.001,0.040
2.1,0.61,0.5675,0.0637,0.0684,0.000,0.001,0.036
2.2,0.64,0.5600,0.0571,0.0653,0.000,0.001,0.031
2.3,0.67,0.5451,0.0504,0.0619,0.000,0.001,0.031
2.4,0.70,0.5214,0.0435,0.0584,0.000,0.001,0.027
2.5,0.73,0.4868,0.0365,0.0548,0.000,0.001,0.022
2.6,0.76,0.4389,0.0294,0.0510,0.000,0.001,0.018
2.7,0.79,0.3743,0.0223,0.0471,0.000,0.001,0.013
2.8,0.82,0.2882,0.0151,0.0431,0.000,0.001,0.009
2.9,0.85,0.1741,0.0080,0.0390,0.000,0.001,0.004
3.0,0.88,0.0226,0.0009,0.0348,0.000,0.001,0.000
